STEP|ID|X|Y|PERIM|CX|CY|CMAG|RX|RY|RMAG|IX|IY|IMAG|DX|DY|DMAG|CHANGEX|CHANGEY|CHANGEMAG
0|0|-2.1800003051757812|-0.19999980926513672|True|2.562598902487707|-1.2306009209394801|2.8427612917106315|-7.44272881286835|3.7213687344475623|8.3212257173823|-4.880129910380643|2.490767813508082|5.479013802045|8.720001220703125|0.7999992370605469|8.756621498521072|0.03796552348012524|0.032536427299042305|0.05000000074505805
0|1|1.539999008178711|-0.26000022888183594|True|-1.5005008340080888|0.1874993398785326|1.512170213737149|21.604608981484834|-3.6475369466191045|21.910354972473783|20.104108147476744|-3.460037606740572|20.399681974126455|-6.159996032714844|1.0400009155273438|6.247171602202098|0.04926358305893279|-0.008549822144432997|0.05000000074505806
0|2|-1.4400005340576172|0.8999996185302734|True|1.9484994708895442|-1.640499752382425|2.547133609692203|-12.79982262819565|7.999882784883964|15.094157276415011|-10.851323157306107|6.3593830325015395|12.577478555670696|5.760002136230469|-3.5999984741210938|6.792467417886799|-0.043958864104297016|0.023824742205651544|0.05000000074505806
0|3|0.0|0.0|False|-0.008000151634222321|-0.048000051498415054|0.048662175968826625|-3.2645052802394416|1.0865384351089233|3.4405756052846947|-3.272505431873664|1.0385383836105082|3.433344400999551|0.0|0.0|0.0|-0.04765769317644145|0.015124296863192431|0.05000000074505806
0|4|1.7599983215332031|-1.1000003814697266|True|-1.5497994848012695|1.1513998489141386|1.9306993694435655|0.0|0.0|0.0|-1.5497994848012695|1.1513998489141386|1.9306993694435655|-7.0399932861328125|4.400001525878906|8.301898511577443|-0.0419934410922445|0.027139472724023166|0.05000000074505806
0|5|-0.5400009155273438|-1.0200004577636719|False|0.08200000452995305|0.12200003155072636|0.14699662731263785|-0.6587749965910947|7.610040989479836|7.63850170895424|-0.5767749920611417|7.732041021030563|7.753523569472558|2.160003662109375|4.0800018310546875|4.61649550652175|0.0066423557383309545|0.04955682783180606|0.05000000074505805
0|6|1.1799983978271484|0.6799993515014648|True|-1.6221417935405011|-1.799571040681412|2.4227669984565114|27.643067876756362|15.92990995946997|31.904564453315768|26.020926083215862|14.130338918788558|29.610050188880365|-4.719993591308594|-2.7199974060058594|5.447634843734738|0.04407475045817894|0.023609668497356354|0.05000000074505805
0|7|0.2199993133544922|1.6399993896484375|True|0.3425993864774455|-2.288999724745736|2.314496506694442|2.295537755233985|17.112237579726102|17.265519643807277|2.6381371417114305|14.823237854980366|15.056166447133888|-0.8799972534179688|-6.55999755859375|6.6187584284954175|0.010405403073368463|0.04890529277477583|0.05000000074505807
0|8|0.17999839782714844|-1.8600006103515625|True|0.0664297675235405|2.9550010492972336|2.955747640675872|14.855770302794749|-20.23033423836393|25.099010631602958|14.92220007031829|-17.275333189066696|22.82781618403032|-0.7199935913085938|7.44000244140625|7.4747593338954|0.04110550017113042|-0.02846643515066478|0.05000000074505805
0|9|-1.2000007629394531|-1.6599998474121094|True|0.15179993278979964|2.3609993156194378|2.365874254467139|-38.790072110199645|-37.61458820375352|54.03264698358245|-38.638272177409846|-35.25358888813408|52.30422168763411|4.8000030517578125|6.6399993896484375|8.193266820470082|-0.03817976816837794|-0.03228475456178537|0.05000000074505806
1|0|-2.142034781695656|-0.16746338196609442|True|2.466132685597381|-1.3113341136869765|2.7930999947533133|-9.039096772489941|4.511918600473846|10.102607580211158|-6.57296408689256|3.2005844867868696|7.310786410820666|8.568139126782624|0.6698535278643777|8.594283672575374|0.022909743982267614|0.044442588866680115|0.05000000074505806
1|1|1.5892625912376437|-0.26855005102626894|True|-1.575720459398596|0.24223750498983962|1.5942314684483634|16.685380329800786|-2.891536276635535|16.934075079236017|15.10965987040219|-2.6492987716456953|15.340163147133921|-6.357050364950575|1.0742002041050758|6.447169566640668|0.049209530703245435|-0.008855628858085184|0.05000000074505805
1|2|-1.4839593981619141|0.923824360735925|True|2.0647227179073444|-1.6513401292126988|2.6438615932364735|-12.69228281211474|8.029982949979235|15.019143422967252|-10.627560094207396|6.378642820766537|12.394842386690764|5.9358375926476565|-3.6952974429437|6.992094901967176|-0.043402745655223916|0.0248234112098589|0.05000000074505807
1|3|-0.04765769317644145|0.015124296863192431|False|0.00023725337982140755|-0.04799750570319655|0.047998092075567156|-1.9089398319635424|1.8295604603507096|2.644114740349915|-1.908702578583721|1.7815629546475131|2.6109599948801443|0.1906307727057658|-0.060497187452769725|0.20000000298023224|-0.03532454740296584|0.03538610497471325|0.05000000074505806
1|4|1.7180048804409587|-1.0728609087457035|True|-1.392255838019671|1.0948169078612568|1.771157920750925|0.0|0.0|0.0|-1.392255838019671|1.0948169078612568|1.771157920750925|-6.872019521763835|4.291443634982814|8.101922042314266|-0.04188860933522127|0.02730099782914574|0.05000000074505806
1|5|-0.5333585597890128|-0.9704436299318658|False|0.0811874010319197|0.11626382195647159|0.14180504357124918|-0.5072928040916564|5.470138532569754|5.493610975905334|-0.42610540305973676|5.586402354526226|5.602629479197501|2.1334342391560512|3.8817745197274633|4.42941475533831|0.008873038332766309|0.04920639455651132|0.05000000074505807
1|6|1.2240731482853273|0.7036090199988212|True|-1.7130031456231756|-1.8228518999032595|2.501433354278266|24.353352345342316|13.184323679399792|27.693178967745325|22.64034919971914|11.361471779496533|25.331175513219264|-4.896292593141309|-2.814436079995285|5.647542085370385|0.04504651027156798|0.02169820238774002|0.05000000074505806
