STEP,PID,PX,PY,PPERIM,NID,NX,NY,NPERIM,REPX,REPY,MAG
2,1,1.589108478,-0.250605545,True,3,-0.047657693,0.015124297,False,16.86929980967822,-2.7387396272600646,17.090171760831844
2,1,1.589108478,-0.250605545,True,4,1.781872811,-1.144961551,True,-11.431367911211856,53.03736634820302,54.25530758805983
2,1,1.589108478,-0.250605545,True,6,1.207707879,0.721618875,True,17.45001927201059,-44.48166812060858,47.78202560990384
2,2,-1.442917456,0.949914462,True,0,-2.225632237,-0.220438176,True,16.456149243156858,24.606022711675777,29.60170943713481
2,2,-1.442917456,0.949914462,True,3,-0.047657693,0.015124297,False,-13.314942378019678,8.920688113124143,16.02705109936381
2,2,-1.442917456,0.949914462,True,7,0.206392838,1.688112422,True,-8.809117376357893,-3.942782931922905,9.651222005461959
2,3,-0.047657693,0.015124297,False,1,1.589108478,-0.250605545,True,-16.86929980967822,2.7387396272600646,17.090171760831844
2,3,-0.047657693,0.015124297,False,2,-1.442917456,0.949914462,True,13.314942378019678,-8.920688113124143,16.02705109936381
2,3,-0.047657693,0.015124297,False,5,-0.543720354,-0.970138991,False,20.166881496710282,40.05479455377742,44.84517450125122
2,3,-0.047657693,0.015124297,False,6,1.207707879,0.721618875,True,-24.378848256968023,-13.719927083863551,27.974356856285464
2,3,-0.047657693,0.015124297,False,7,0.206392838,1.688112422,True,-2.3107937613326968,-15.217171587150455,15.391623660946015
2,3,-0.047657693,0.015124297,False,8,0.215049256,-1.895657831,True,-0.4851842708692575,3.5289566457706765,3.5621536722084235
2,4,1.781872811,-1.144961551,True,1,1.589108478,-0.250605545,True,11.431367911211856,-53.03736634820302,54.25530758805983
2,4,1.781872811,-1.144961551,True,6,1.207707879,0.721618875,True,0.6925026423876853,-2.251290187179407,2.3553911387716937
2,4,1.781872811,-1.144961551,True,8,0.215049256,-1.895657831,True,11.842070071885292,5.673770937445234,13.131119534831731
2,5,-0.543720354,-0.970138991,False,0,-2.225632237,-0.220438176,True,7.241480813267295,-3.22784096027066,7.928303830815226
2,5,-0.543720354,-0.970138991,False,3,-0.047657693,0.015124297,False,-20.166881496710282,-40.05479455377742,44.84517450125122
2,5,-0.543720354,-0.970138991,False,8,0.215049256,-1.895657831,True,-25.461691971521056,31.05722120041086,40.16028818053812
2,5,-0.543720354,-0.970138991,False,9,-1.241130063,-1.688431885,True,34.78955323424085,35.831289055928416,49.94190915100837
2,6,1.207707879,0.721618875,True,1,1.589108478,-0.250605545,True,-17.45001927201059,44.48166812060858,47.78202560990384
2,6,1.207707879,0.721618875,True,3,-0.047657693,0.015124297,False,24.378848256968023,13.719927083863551,27.974356856285464
2,6,1.207707879,0.721618875,True,4,1.781872811,-1.144961551,True,-0.6925026423876853,2.251290187179407,2.3553911387716937
2,6,1.207707879,0.721618875,True,7,0.206392838,1.688112422,True,21.884927609862366,-21.123862566141266,30.416568284442285
2,7,0.206392838,1.688112422,True,2,-1.442917456,0.949914462,True,8.809117376357893,3.942782931922905,9.651222005461959
2,7,0.206392838,1.688112422,True,3,-0.047657693,0.015124297,False,2.3107937613326968,15.217171587150455,15.391623660946015
2,7,0.206392838,1.688112422,True,6,1.207707879,0.721618875,True,-21.884927609862366,21.123862566141266,30.416568284442285
2,8,0.215049256,-1.895657831,True,3,-0.047657693,0.015124297,False,0.4851842708692575,-3.5289566457706765,3.5621536722084235
2,8,0.215049256,-1.895657831,True,4,1.781872811,-1.144961551,True,-11.842070071885292,-5.673770937445234,13.131119534831731
2,8,0.215049256,-1.895657831,True,5,-0.543720354,-0.970138991,False,25.461691971521056,-31.05722120041086,40.16028818053812
2,8,0.215049256,-1.895657831,True,9,-1.241130063,-1.688431885,True,26.19358058908138,-3.727555697211238,26.45748165552634
2,9,-1.241130063,-1.688431885,True,0,-2.225632237,-0.220438176,True,6.473428054537064,-9.652545124521499,11.62225873736217
2,9,-1.241130063,-1.688431885,True,5,-0.543720354,-0.970138991,False,-34.78955323424085,-35.831289055928416,49.94190915100837
2,9,-1.241130063,-1.688431885,True,8,0.215049256,-1.895657831,True,-26.19358058908138,3.727555697211238,26.45748165552634
3,0,-2.271962448,-0.239240081,True,2,-1.451733963,0.999131017,True,-14.2088869940181,-21.452406628063045,25.73126929913369
3,0,-2.271962448,-0.239240081,True,5,-0.550449113,-0.920593821,False,-6.906447698313929,2.73348679541921,7.42771632941626
3,0,-2.271962448,-0.239240081,True,9,-1.280970726,-1.718643168,True,-6.103926651933179,9.11225364573885,10.967729349161619
3,1,1.637504411,-0.238042355,True,3,-0.087210397,0.045711609,False,12.437750140930541,-2.046286661052776,12.604956075584722
3,1,1.637504411,-0.238042355,True,4,1.803294159,-1.190140372,True,-8.865468653908458,50.91264826074714,51.67876050541452
3,1,1.637504411,-0.238042355,True,6,1.236674246,0.762373625,True,17.150648182244336,-42.80561695967962,46.11361595418355
3,2,-1.451733963,0.999131017,True,0,-2.271962448,-0.239240081,True,14.2088869940181,21.452406628063045,25.73126929913369
3,2,-1.451733963,0.999131017,True,3,-0.087210397,0.045711609,False,-13.74629103690026,9.60480345606369,16.76939971199856
3,2,-1.451733963,0.999131017,True,7,0.193238656,1.736351074,True,-9.006058641330954,-4.0362052159528075,9.86914610269686
3,3,-0.087210397,0.045711609,False,1,1.637504411,-0.238042355,True,-12.437750140930541,2.046286661052776,12.604956075584722
3,3,-0.087210397,0.045711609,False,2,-1.451733963,0.999131017,True,13.74629103690026,-9.60480345606369,16.76939971199856
3,3,-0.087210397,0.045711609,False,5,-0.550449113,-0.920593821,False,20.06657792174379,41.85842533787512,46.41977295566924
3,3,-0.087210397,0.045711609,False,6,1.236674246,0.762373625,True,-21.747262191034906,-11.772503629160726,24.72923885816583
3,3,-0.087210397,0.045711609,False,7,0.193238656,1.736351074,True,-2.3422606881362067,-14.119920585651355,14.312873313080404
3,4,1.803294159,-1.190140372,True,1,1.637504411,-0.238042355,True,8.865468653908458,-50.91264826074714,51.67876050541452
3,4,1.803294159,-1.190140372,True,8,0.249136851,-1.932237005,True,12.53256879892458,5.984192887456914,13.887974842073548
3,5,-0.550449113,-0.920593821,False,0,-2.271962448,-0.239240081,True,6.906447698313929,-2.73348679541921,7.42771632941626
3,5,-0.550449113,-0.920593821,False,3,-0.087210397,0.045711609,False,-20.06657792174379,-41.85842533787512,46.41977295566924
3,5,-0.550449113,-0.920593821,False,8,0.249136851,-1.932237005,True,-22.02908731456237,27.871394740388272,35.52598109394244
3,5,-0.550449113,-0.920593821,False,9,-1.280970726,-1.718643168,True,30.994954046482054,33.86005615290401,45.90414555376613
3,6,1.236674246,0.762373625,True,1,1.637504411,-0.238042355,True,-17.150648182244336,42.80561695967962,46.11361595418355
3,6,1.236674246,0.762373625,True,3,-0.087210397,0.045711609,False,21.747262191034906,11.772503629160726,24.72923885816583
3,6,1.236674246,0.762373625,True,7,0.193238656,1.736351074,True,20.93010471805259,-19.536855169557448,28.631416196634614
3,7,0.193238656,1.736351074,True,2,-1.451733963,0.999131017,True,9.006058641330954,4.0362052159528075,9.86914610269686
3,7,0.193238656,1.736351074,True,3,-0.087210397,0.045711609,False,2.3422606881362067,14.119920585651355,14.312873313080404
3,7,0.193238656,1.736351074,True,6,1.236674246,0.762373625,True,-20.93010471805259,19.536855169557448,28.631416196634614
3,8,0.249136851,-1.932237005,True,4,1.803294159,-1.190140372,True,-12.53256879892458,-5.984192887456914,13.887974842073548
3,8,0.249136851,-1.932237005,True,5,-0.550449113,-0.920593821,False,22.02908731456237,-27.871394740388272,35.52598109394244
3,8,0.249136851,-1.932237005,True,9,-1.280970726,-1.718643168,True,22.534309166410775,-3.1456543522481666,22.752807099591088
3,9,-1.280970726,-1.718643168,True,0,-2.271962448,-0.239240081,True,6.103926651933179,-9.11225364573885,10.967729349161619
3,9,-1.280970726,-1.718643168,True,5,-0.550449113,-0.920593821,False,-30.994954046482054,-33.86005615290401,45.90414555376613
3,9,-1.280970726,-1.718643168,True,8,0.249136851,-1.932237005,True,-22.534309166410775,3.1456543522481666,22.752807099591088
4,0,-2.318943961,-0.256349656,True,2,-1.466321574,1.046955714,True,-12.114558970673025,-18.518127136227573,22.12879507988183
4,0,-2.318943961,-0.256349656,True,5,-0.561181446,-0.871759232,False,-6.4944832786796,2.273781109088734,6.881016900800181
4,0,-2.318943961,-0.256349656,True,9,-1.319426472,-1.750598694,True,-5.623144006865051,8.406433719534014,10.113746902254418
4,1,1.685398562,-0.223684418,True,3,-0.102866078,0.093197393,False,9.05279505848389,-1.604161950405856,9.193825859458087
4,1,1.685398562,-0.223684418,True,4,1.82455662,-1.235394188,True,-6.668540709247396,48.481761560572494,48.93823289828817
4,1,1.685398562,-0.223684418,True,6,1.266022041,0.802854571,True,16.85032475157164,-41.245788613902945,44.5550055842909
4,2,-1.466321574,1.046955714,True,0,-2.318943961,-0.256349656,True,12.114558970673025,18.518127136227573,22.12879507988183
4,2,-1.466321574,1.046955714,True,3,-0.102866078,0.093197393,False,-13.769062392203638,9.63167325039877,16.80345823819739
4,2,-1.466321574,1.046955714,True,7,0.180674237,1.784746688,True,-8.911842139245923,-3.9921635793695973,9.765157467203712
4,3,-0.102866078,0.093197393,False,1,1.685398562,-0.223684418,True,-9.05279505848389,1.604161950405856,9.193825859458087
4,3,-0.102866078,0.093197393,False,2,-1.466321574,1.046955714,True,13.769062392203638,-9.63167325039877,16.80345823819739
4,3,-0.102866078,0.093197393,False,5,-0.561181446,-0.871759232,False,19.98693212505852,42.08133506773561,46.586652775819076
4,3,-0.102866078,0.093197393,False,6,1.266022041,0.802854571,True,-20.334668840074983,-10.541872271602458,22.90479923130297
4,3,-0.102866078,0.093197393,False,7,0.180674237,1.784746688,True,-2.354516477069449,-14.04661163211556,14.242578635355176
4,4,1.82455662,-1.235394188,True,1,1.685398562,-0.223684418,True,6.668540709247396,-48.481761560572494,48.93823289828817
4,4,1.82455662,-1.235394188,True,8,0.282234726,-1.969714074,True,13.17266365957056,6.271679676235083,14.58948367316236
4,5,-0.561181446,-0.871759232,False,0,-2.318943961,-0.256349656,True,6.4944832786796,-2.273781109088734,6.881016900800181
4,5,-0.561181446,-0.871759232,False,3,-0.102866078,0.093197393,False,-19.98693212505852,-42.08133506773561,46.586652775819076
4,5,-0.561181446,-0.871759232,False,8,0.282234726,-1.969714074,True,-18.747413043680513,24.40528603746405,30.774721483724267
4,5,-0.561181446,-0.871759232,False,9,-1.319426472,-1.750598694,True,27.412585097224117,31.772396405899617,41.9634959826535
4,6,1.266022041,0.802854571,True,1,1.685398562,-0.223684418,True,-16.85032475157164,41.245788613902945,44.5550055842909
4,6,1.266022041,0.802854571,True,3,-0.102866078,0.093197393,False,20.334668840074983,10.541872271602458,22.90479923130297
4,6,1.266022041,0.802854571,True,7,0.180674237,1.784746688,True,19.889220744167766,-17.993374096301395,26.82056325246887
4,7,0.180674237,1.784746688,True,2,-1.466321574,1.046955714,True,8.911842139245923,3.9921635793695973,9.765157467203712
4,7,0.180674237,1.784746688,True,3,-0.102866078,0.093197393,False,2.354516477069449,14.04661163211556,14.242578635355176
4,7,0.180674237,1.784746688,True,6,1.266022041,0.802854571,True,-19.889220744167766,17.993374096301395,26.82056325246887
4,8,0.282234726,-1.969714074,True,4,1.82455662,-1.235394188,True,-13.17266365957056,-6.271679676235083,14.58948367316236
4,8,0.282234726,-1.969714074,True,5,-0.561181446,-0.871759232,False,18.747413043680513,-24.40528603746405,30.774721483724267
4,8,0.282234726,-1.969714074,True,9,-1.319426472,-1.750598694,True,18.994092414974364,-2.5984882336284376,19.17101165220271
4,9,-1.319426472,-1.750598694,True,0,-2.318943961,-0.256349656,True,5.623144006865051,-8.406433719534014,10.113746902254418
4,9,-1.319426472,-1.750598694,True,5,-0.561181446,-0.871759232,False,-27.412585097224117,-31.772396405899617,41.9634959826535
4,9,-1.319426472,-1.750598694,True,8,0.282234726,-1.969714074,True,-18.994092414974364,2.5984882336284376,19.17101165220271
5,0,-2.366359764,-0.272216025,True,2,-1.48597763,1.09293005,True,-10.178049546085727,-15.782378869803903,18.779674527334297
5,0,-2.366359764,-0.272216025,True,5,-0.578406025,-0.824819761,False,-6.143127572646588,1.8986594414169662,6.4298463471759995
5,0,-2.366359764,-0.272216025,True,9,-1.356381891,-1.784278021,True,-5.044835058208035,7.552743056584586,9.08263664600272
5,1,1.733275821,-0.209270254,True,3,-0.091932368,0.14198729,False,6.937680451396484,-1.3351422654691696,7.064985131953999
5,1,1.733275821,-0.209270254,True,4,1.845578498,-1.280760262,True,-4.808751022897019,45.8807288449049,46.132042722384426
5,1,1.733275821,-0.209270254,True,6,1.29434673,0.844057873,True,16.518247745479993,-39.6399676299159,42.94391158571649
5,2,-1.48597763,1.09293005,True,0,-2.366359764,-0.272216025,True,10.178049546085727,15.782378869803903,18.779674527334297
5,2,-1.48597763,1.09293005,True,3,-0.091932368,0.14198729,False,-12.907854417630855,8.805044599462997,15.625028514063098
5,2,-1.48597763,1.09293005,True,7,0.168801468,1.833316611,True,-8.541006257823474,-3.821444359765173,9.356934588366043
5,3,-0.091932368,0.14198729,False,1,1.733275821,-0.209270254,True,-6.937680451396484,1.3351422654691696,7.064985131953999
5,3,-0.091932368,0.14198729,False,2,-1.48597763,1.09293005,True,12.907854417630855,-8.805044599462997,15.625028514063098
5,3,-0.091932368,0.14198729,False,5,-0.578406025,-0.824819761,False,20.62446669593583,40.9886116911474,45.88501841406879
5,3,-0.091932368,0.14198729,False,6,1.29434673,0.844057873,True,-19.897685755815804,-10.077032726736242,22.30391192174387
5,3,-0.091932368,0.14198729,False,7,0.168801468,1.833316611,True,-2.199241760018012,-14.266050504799496,14.434571740252535
5,4,1.845578498,-1.280760262,True,1,1.733275821,-0.209270254,True,4.808751022897019,-45.8807288449049,46.132042722384426
5,4,1.845578498,-1.280760262,True,8,0.312375616,-2.009608019,True,13.654443500871432,6.490993876629934,15.11875751591173
5,5,-0.578406025,-0.824819761,False,0,-2.366359764,-0.272216025,True,6.143127572646588,-1.8986594414169662,6.4298463471759995
5,5,-0.578406025,-0.824819761,False,3,-0.091932368,0.14198729,False,-20.62446669593583,-40.9886116911474,45.88501841406879
5,5,-0.578406025,-0.824819761,False,8,0.312375616,-2.009608019,True,-15.555451062208475,20.689599917785266,25.884968659567328
5,5,-0.578406025,-0.824819761,False,9,-1.356381891,-1.784278021,True,24.08319690469361,29.701206949027288,38.23822782738749
5,6,1.29434673,0.844057873,True,1,1.733275821,-0.209270254,True,-16.518247745479993,39.6399676299159,42.94391158571649
5,6,1.29434673,0.844057873,True,3,-0.091932368,0.14198729,False,19.897685755815804,10.077032726736242,22.30391192174387
5,6,1.29434673,0.844057873,True,7,0.168801468,1.833316611,True,18.83448787664473,-16.55391598789909,25.075287996549477
5,7,0.168801468,1.833316611,True,2,-1.48597763,1.09293005,True,8.541006257823474,3.821444359765173,9.356934588366043
5,7,0.168801468,1.833316611,True,3,-0.091932368,0.14198729,False,2.199241760018012,14.266050504799496,14.434571740252535
5,7,0.168801468,1.833316611,True,6,1.29434673,0.844057873,True,-18.83448787664473,16.55391598789909,25.075287996549477
5,8,0.312375616,-2.009608019,True,4,1.845578498,-1.280760262,True,-13.654443500871432,-6.490993876629934,15.11875751591173
5,8,0.312375616,-2.009608019,True,5,-0.578406025,-0.824819761,False,15.555451062208475,-20.689599917785266,25.884968659567328
5,8,0.312375616,-2.009608019,True,9,-1.356381891,-1.784278021,True,15.662768214464204,-2.114921740058234,15.804910695938815
5,9,-1.356381891,-1.784278021,True,0,-2.366359764,-0.272216025,True,5.044835058208035,-7.552743056584586,9.08263664600272
5,9,-1.356381891,-1.784278021,True,5,-0.578406025,-0.824819761,False,-24.08319690469361,-29.701206949027288,38.23822782738749
5,9,-1.356381891,-1.784278021,True,8,0.312375616,-2.009608019,True,-15.662768214464204,2.114921740058234,15.804910695938815
6,0,-2.414151977,-0.286909713,True,2,-1.509526452,1.13703734,True,-8.392017215264849,-13.209651786468935,15.649947388443946
6,0,-2.414151977,-0.286909713,True,5,-0.607358624,-0.784055229,False,-6.077086793603363,1.6721317049159685,6.302936485129259
6,0,-2.414151977,-0.286909713,True,9,-1.39171935,-1.819651232,True,-4.371117200300449,6.552796380309115,7.87691601964593
6,1,1.781534694,-0.196190452,True,3,-0.06915107,0.186495857,False,5.394001851248399,-1.1153760942818907,5.508113996910983
6,1,1.781534694,-0.196190452,True,4,1.86654114,-1.326153738,True,-3.2514185046477433,43.2200581315089,43.342186691298515
6,1,1.781534694,-0.196190452,True,6,1.321956515,0.8857436,True,16.117587765265586,-37.943853377206196,41.22514577878362
6,2,-1.509526452,1.13703734,True,0,-2.414151977,-0.286909713,True,8.392017215264849,13.209651786468935,15.649947388443946
6,2,-1.509526452,1.13703734,True,3,-0.06915107,0.186495857,False,-11.445002446054445,7.552857216224779,13.712539265900789
6,2,-1.509526452,1.13703734,True,7,0.157196196,1.881951143,True,-7.960495894714327,-3.557810459834549,8.71937556008868
6,3,-0.06915107,0.186495857,False,1,1.781534694,-0.196190452,True,-5.394001851248399,1.1153760942818907,5.508113996910983
6,3,-0.06915107,0.186495857,False,2,-1.509526452,1.13703734,True,11.445002446054445,-7.552857216224779,13.712539265900789
6,3,-0.06915107,0.186495857,False,5,-0.607358624,-0.784055229,False,21.5859064754854,38.92592145237113,44.51043382494232
6,3,-0.06915107,0.186495857,False,6,1.321956515,0.8857436,True,-19.792236910859334,-9.948674809964233,22.151947372860914
6,3,-0.06915107,0.186495857,False,7,0.157196196,1.881951143,True,-1.9154689872651325,-14.347829673488238,14.47512479326531
6,4,1.86654114,-1.326153738,True,1,1.781534694,-0.196190452,True,3.2514185046477433,-43.2200581315089,43.342186691298515
6,4,1.86654114,-1.326153738,True,8,0.338442803,-2.052275358,True,13.916535143657867,6.612857823756527,15.407785012839529
6,5,-0.607358624,-0.784055229,False,0,-2.414151977,-0.286909713,True,6.077086793603363,-1.6721317049159685,6.302936485129259
6,5,-0.607358624,-0.784055229,False,3,-0.06915107,0.186495857,False,-21.5859064754854,-38.92592145237113,44.51043382494232
6,5,-0.607358624,-0.784055229,False,8,0.338442803,-2.052275358,True,-12.492728668490091,16.751433769526873,20.896861078146628
6,5,-0.607358624,-0.784055229,False,9,-1.39171935,-1.819651232,True,21.158845679177993,27.936146325422406,35.044614735943114
6,6,1.321956515,0.8857436,True,1,1.781534694,-0.196190452,True,-16.117587765265586,37.943853377206196,41.22514577878362
6,6,1.321956515,0.8857436,True,3,-0.06915107,0.186495857,False,19.792236910859334,9.948674809964233,22.151947372860914
6,6,1.321956515,0.8857436,True,7,0.157196196,1.881951143,True,17.75718672872629,-15.187539507530753,23.366194315969825
6,7,0.157196196,1.881951143,True,2,-1.509526452,1.13703734,True,7.960495894714327,3.557810459834549,8.71937556008868
6,7,0.157196196,1.881951143,True,3,-0.06915107,0.186495857,False,1.9154689872651325,14.347829673488238,14.47512479326531
6,7,0.157196196,1.881951143,True,6,1.321956515,0.8857436,True,-17.75718672872629,15.187539507530753,23.366194315969825
6,8,0.338442803,-2.052275358,True,4,1.86654114,-1.326153738,True,-13.916535143657867,-6.612857823756527,15.407785012839529
6,8,0.338442803,-2.052275358,True,5,-0.607358624,-0.784055229,False,12.492728668490091,-16.751433769526873,20.896861078146628
6,8,0.338442803,-2.052275358,True,9,-1.39171935,-1.819651232,True,12.600095477338824,-1.6941106894808482,12.713473839445596
6,9,-1.39171935,-1.819651232,True,0,-2.414151977,-0.286909713,True,4.371117200300449,-6.552796380309115,7.87691601964593
6,9,-1.39171935,-1.819651232,True,5,-0.607358624,-0.784055229,False,-21.158845679177993,-27.936146325422406,35.044614735943114
6,9,-1.39171935,-1.819651232,True,8,0.338442803,-2.052275358,True,-12.600095477338824,1.6941106894808482,12.713473839445596
7,0,-2.462357739,-0.30018392,True,2,-1.536250444,1.179296402,True,-6.753517263527373,-10.788918249127963,12.728344449107615
7,0,-2.462357739,-0.30018392,True,5,-0.648549254,-0.755712116,False,-6.29764903404756,1.581620511341266,6.493220063877057
7,0,-2.462357739,-0.30018392,True,9,-1.425308025,-1.856689064,True,-3.594568354182711,5.395078035521259,6.482884285737
7,1,1.830207063,-0.184744904,True,3,-0.038943417,0.226339273,False,4.208336114170046,-0.9255436662504408,4.308912151339842
7,1,1.830207063,-0.184744904,True,4,1.887501901,-1.371548083,True,-1.957303483677103,40.543512780257096,40.59073127562603
7,1,1.830207063,-0.184744904,True,6,1.349128786,0.927715826,True,15.638186676974964,-36.16224094554958,39.39873795882172
7,2,-1.536250444,1.179296402,True,0,-2.462357739,-0.30018392,True,6.753517263527373,10.788918249127963,12.728344449107615
7,2,-1.536250444,1.179296402,True,3,-0.038943417,0.226339273,False,-9.497597444863548,6.04472097589034,11.258019759311459
7,2,-1.536250444,1.179296402,True,7,0.145380334,1.930534942,True,-7.221928572109161,-3.226267708389654,7.909807559406518
7,3,-0.038943417,0.226339273,False,1,1.830207063,-0.184744904,True,-4.208336114170046,0.9255436662504408,4.308912151339842
7,3,-0.038943417,0.226339273,False,2,-1.536250444,1.179296402,True,9.497597444863548,-6.04472097589034,11.258019759311459
7,3,-0.038943417,0.226339273,False,5,-0.648549254,-0.755712116,False,22.259535356444946,35.8592491877524,42.20631074370447
7,3,-0.038943417,0.226339273,False,6,1.349128786,0.927715826,True,-19.84951533119532,-10.02972656006312,22.23957449577203
7,3,-0.038943417,0.226339273,False,7,0.145380334,1.930534942,True,-1.536977875477407,-14.210382680078046,14.293259841756504
7,4,1.887501901,-1.371548083,True,1,1.830207063,-0.184744904,True,1.957303483677103,-40.543512780257096,40.59073127562603
7,4,1.887501901,-1.371548083,True,8,0.359186227,-2.097769428,True,13.905749603782144,6.607700458937965,15.395829870394655
7,5,-0.648549254,-0.755712116,False,0,-2.462357739,-0.30018392,True,6.29764903404756,-1.581620511341266,6.493220063877057
7,5,-0.648549254,-0.755712116,False,3,-0.038943417,0.226339273,False,-22.259535356444946,-35.8592491877524,42.20631074370447
7,5,-0.648549254,-0.755712116,False,8,0.359186227,-2.097769428,True,-9.65869107057475,12.863015364657931,16.08562953285405
7,5,-0.648549254,-0.755712116,False,9,-1.425308025,-1.856689064,True,18.810494826263625,26.661972748022578,32.629672177715626
7,6,1.349128786,0.927715826,True,1,1.830207063,-0.184744904,True,-15.638186676974964,36.16224094554958,39.39873795882172
