STEP,PID,PX,PY,PPERIM,NID,NX,NY,NPERIM,COHX,COHY,MAG,DIST
1,5,-0.5400009155273438,-1.0200004577636719,False,3,0.0,0.0,False,0.08100014054775784,0.15300007474422728,0.17311858837368002,1.1541238766304376
1,5,-0.5400009155273438,-1.0200004577636719,False,4,1.7599983215332031,-1.1000003814697266,True,0.3449998992681458,-0.011999989032744907,0.34520853151655556,2.3013901186613435
1,5,-0.5400009155273438,-1.0200004577636719,False,6,1.1799983978271484,0.6799993515014648,True,0.25799990725516864,0.254999981522559,0.36275190243495764,2.418345920136618
1,5,-0.5400009155273438,-1.0200004577636719,False,7,0.2199993133544922,1.6399993896484375,True,0.11400003886222976,0.398999992966651,0.4149662676025335,2.7664416740883744
1,5,-0.5400009155273438,-1.0200004577636719,False,8,0.17999839782714844,-1.8600006103515625,True,0.10799990129470416,-0.12600002789497466,0.16595175717418673,1.1063450038657108
1,5,-0.5400009155273438,-1.0200004577636719,False,9,-1.2000007629394531,-1.6599998474121094,True,-0.09899998104572205,-0.09599991226195925,0.13790206452898812,0.9193470603283508
1,6,1.1799983978271484,0.6799993515014648,True,1,1.539999008178711,-0.26000022888183594,True,0.054000093698505225,-0.14099994266032922,0.15098673434995366,1.0065781890018675
1,6,1.1799983978271484,0.6799993515014648,True,2,-1.4400005340576172,0.8999996185302734,True,-0.3929998553991254,0.033000041365625066,0.3943829218841334,2.6292193747517647
1,6,1.1799983978271484,0.6799993515014648,True,3,0.0,0.0,False,-0.1769997667074108,-0.1019999067783317,0.20428631475766115,1.3619087109336845
1,6,1.1799983978271484,0.6799993515014648,True,4,1.7599983215332031,-1.1000003814697266,True,0.08699999201297715,-0.2669999705553039,0.2808166357016465,1.8721108302866425
1,6,1.1799983978271484,0.6799993515014648,True,5,-0.5400009155273438,-1.0200004577636719,False,-0.25799990725516864,-0.254999981522559,0.36275190243495764,2.418345920136618
1,6,1.1799983978271484,0.6799993515014648,True,7,0.2199993133544922,1.6399993896484375,True,-0.14399986839293888,0.14400001144409202,0.20364666801370052,1.3576443994767287
1,6,1.1799983978271484,0.6799993515014648,True,8,0.17999839782714844,-1.8600006103515625,True,-0.15000000596046448,-0.38100000941753365,0.4094642951031263,2.729761858883185
1,7,0.2199993133544922,1.6399993896484375,True,1,1.539999008178711,-0.26000022888183594,True,0.1979999620914441,-0.28499995410442125,0.3470287579261055,2.313524960909481
1,7,0.2199993133544922,1.6399993896484375,True,2,-1.4400005340576172,0.8999996185302734,True,-0.24899998700618653,-0.11099997007846696,0.2726205914572515,1.8174705374952194
1,7,0.2199993133544922,1.6399993896484375,True,3,0.0,0.0,False,-0.03299989831447192,-0.24599991822242373,0.24820345093129678,1.6546896071238544
1,7,0.2199993133544922,1.6399993896484375,True,5,-0.5400009155273438,-1.0200004577636719,False,-0.11400003886222976,-0.398999992966651,0.4149662676025335,2.7664416740883744
1,7,0.2199993133544922,1.6399993896484375,True,6,1.1799983978271484,0.6799993515014648,True,0.14399986839293888,-0.14400001144409202,0.20364666801370052,1.3576443994767287
1,8,0.17999839782714844,-1.8600006103515625,True,0,-2.1800003051757812,-0.19999980926513672,True,-0.3539998195171279,0.24900013005733967,0.4328012673118358,2.885341667425729
1,8,0.17999839782714844,-1.8600006103515625,True,1,1.539999008178711,-0.26000022888183594,True,0.2040000996589697,0.24000006675720442,0.31498582937067526,2.09990544569509
1,8,0.17999839782714844,-1.8600006103515625,True,3,0.0,0.0,False,-0.026999760746946322,0.27900010263920194,0.28030348615933687,1.86868983347385
1,8,0.17999839782714844,-1.8600006103515625,True,4,1.7599983215332031,-1.1000003814697266,True,0.23699999797344162,0.11400003886222976,0.262992410346765,1.7532826659759064
1,8,0.17999839782714844,-1.8600006103515625,True,5,-0.5400009155273438,-1.0200004577636719,False,-0.10799990129470416,0.12600002789497466,0.16595175717418673,1.1063450038657108
1,8,0.17999839782714844,-1.8600006103515625,True,6,1.1799983978271484,0.6799993515014648,True,0.15000000596046448,0.38100000941753365,0.4094642951031263,2.729761858883185
1,8,0.17999839782714844,-1.8600006103515625,True,9,-1.2000007629394531,-1.6599998474121094,True,-0.2069998823404262,0.03000011563301541,0.2091625163047734,1.3944167199560138
1,9,-1.2000007629394531,-1.6599998474121094,True,0,-2.1800003051757812,-0.19999980926513672,True,-0.14699993717670168,0.21900001442432426,0.2637612326476514,1.7584081477781472
1,9,-1.2000007629394531,-1.6599998474121094,True,2,-1.4400005340576172,0.8999996185302734,True,-0.03599996709823472,0.3839999351501433,0.3856837406819067,2.5712248357080827
1,9,-1.2000007629394531,-1.6599998474121094,True,3,0.0,0.0,False,0.1800001215934799,0.24899998700618653,0.3072475179765471,2.0483167051175206
1,9,-1.2000007629394531,-1.6599998474121094,True,5,-0.5400009155273438,-1.0200004577636719,False,0.09899998104572205,0.09599991226195925,0.13790206452898812,0.9193470603283508
1,9,-1.2000007629394531,-1.6599998474121094,True,8,0.17999839782714844,-1.8600006103515625,True,0.2069998823404262,-0.03000011563301541,0.2091625163047734,1.3944167199560138
2,0,-2.225632237,-0.220438176,True,2,-1.442917456,0.949914462,True,0.11740722181534367,0.17555290267584533,0.21119488008072576,1.4079658112573037
2,0,-2.225632237,-0.220438176,True,3,-0.047657693,0.015124297,False,0.32669619458173993,0.035334372354061755,0.3286014629058209,2.1906763323224823
2,0,-2.225632237,-0.220438176,True,5,-0.543720354,-0.970138991,False,0.25228679247497604,-0.11245512671856507,0.2762150994833558,1.8414339233836956
2,0,-2.225632237,-0.220438176,True,8,0.215049256,-1.895657831,True,0.3661022384975953,-0.25128295823508723,0.4440427616033469,2.9602849597244902
2,0,-2.225632237,-0.220438176,True,9,-1.241130063,-1.688431885,True,0.14767533196809027,-0.22019906509992435,0.2651332343233613,1.7675548252527566
2,1,1.589108478,-0.250605545,True,3,-0.047657693,0.015124297,False,-0.24551493540588665,0.039859477883873284,0.2487294946011262,1.6581965647833632
2,1,1.589108478,-0.250605545,True,4,1.781872811,-1.144961551,True,0.028914651098964954,-0.1341534062307772,0.13723408268901283,0.9148938482388035
2,1,1.589108478,-0.250605545,True,5,-0.543720354,-0.970138991,False,-0.3199243375126505,-0.10793002118875354,0.3376395581188808,2.2509302980152714
2,1,1.589108478,-0.250605545,True,6,1.207707879,0.721618875,True,-0.05721009212332472,0.1458336687949091,0.1566539293951561,1.0443594878019231
2,1,1.589108478,-0.250605545,True,7,0.206392838,1.688112422,True,-0.20740735424162746,0.2908077066056596,0.3571931309736447,2.3812874452004364
2,1,1.589108478,-0.250605545,True,8,0.215049256,-1.895657831,True,-0.2061088914900312,-0.24675785270527573,0.3215125394490361,2.1434168444885078
2,2,-1.442917456,0.949914462,True,0,-2.225632237,-0.220438176,True,-0.11740722181534367,-0.17555290267584533,0.21119488008072576,1.4079658112573037
2,2,-1.442917456,0.949914462,True,3,-0.047657693,0.015124297,False,0.20928897276639624,-0.14021853032178358,0.25191885671226416,1.6794589780127238
2,2,-1.442917456,0.949914462,True,5,-0.543720354,-0.970138991,False,0.13487957065963238,-0.2880080293944104,0.31802692272349886,2.120179400574966
2,2,-1.442917456,0.949914462,True,6,1.207707879,0.721618875,True,0.39759381604895816,-0.03424433941074773,0.3990658057790109,2.6604385994770743
2,2,-1.442917456,0.949914462,True,7,0.206392838,1.688112422,True,0.2473965539306554,0.11072969840000271,0.2710463447540277,1.8069755598907606
2,2,-1.442917456,0.949914462,True,9,-1.241130063,-1.688431885,True,0.030268110152746594,-0.39575196777576965,0.39690777076118405,2.6460516999299126
2,3,-0.047657693,0.015124297,False,0,-2.225632237,-0.220438176,True,-0.32669619458173993,-0.035334372354061755,0.3286014629058209,2.1906763323224823
2,3,-0.047657693,0.015124297,False,1,1.589108478,-0.250605545,True,0.24551493540588665,-0.039859477883873284,0.2487294946011262,1.6581965647833632
2,3,-0.047657693,0.015124297,False,2,-1.442917456,0.949914462,True,-0.20928897276639624,0.14021853032178358,0.25191885671226416,1.6794589780127238
2,3,-0.047657693,0.015124297,False,4,1.781872811,-1.144961551,True,0.2744295865048516,-0.1740128841146505,0.32494935264918223,2.1663289315790375
2,3,-0.047657693,0.015124297,False,5,-0.543720354,-0.970138991,False,-0.07440940210676386,-0.1477894990726268,0.16546448307121392,1.1030965099749757
2,3,-0.047657693,0.015124297,False,6,1.207707879,0.721618875,True,0.18830484328256192,0.10597419091103584,0.21607693801726938,1.440512862874291
2,3,-0.047657693,0.015124297,False,7,0.206392838,1.688112422,True,0.03810758116425916,0.25094822872178624,0.25382513910326643,1.6921675267810798
2,3,-0.047657693,0.015124297,False,8,0.215049256,-1.895657831,True,0.03940604391585544,-0.286617330589149,0.2893135504796619,1.9287569265558315
2,3,-0.047657693,0.015124297,False,9,-1.241130063,-1.688431885,True,-0.17902086261364963,-0.2555334374539861,0.3120028956724367,2.0800192218303737
2,4,1.781872811,-1.144961551,True,1,1.589108478,-0.250605545,True,-0.028914651098964954,0.1341534062307772,0.13723408268901283,0.9148938482388035
2,4,1.781872811,-1.144961551,True,3,-0.047657693,0.015124297,False,-0.2744295865048516,0.1740128841146505,0.32494935264918223,2.1663289315790375
2,4,1.781872811,-1.144961551,True,5,-0.543720354,-0.970138991,False,-0.34883898861161544,0.026223385042023654,0.3498232495112882,2.3321549040704115
2,4,1.781872811,-1.144961551,True,6,1.207707879,0.721618875,True,-0.08612474322228968,0.2799870750256863,0.29293383822382935,1.9528921772245662
2,4,1.781872811,-1.144961551,True,8,0.215049256,-1.895657831,True,-0.23502354258899616,-0.11260444647449852,0.26060665175108233,1.7373776093033653
2,5,-0.543720354,-0.970138991,False,0,-2.225632237,-0.220438176,True,-0.25228679247497604,0.11245512671856507,0.2762150994833558,1.8414339233836956
2,5,-0.543720354,-0.970138991,False,1,1.589108478,-0.250605545,True,0.3199243375126505,0.10793002118875354,0.3376395581188808,2.2509302980152714
2,5,-0.543720354,-0.970138991,False,2,-1.442917456,0.949914462,True,-0.13487957065963238,0.2880080293944104,0.31802692272349886,2.120179400574966
2,5,-0.543720354,-0.970138991,False,3,-0.047657693,0.015124297,False,0.07440940210676386,0.1477894990726268,0.16546448307121392,1.1030965099749757
2,5,-0.543720354,-0.970138991,False,4,1.781872811,-1.144961551,True,0.34883898861161544,-0.026223385042023654,0.3498232495112882,2.3321549040704115
2,5,-0.543720354,-0.970138991,False,6,1.207707879,0.721618875,True,0.26271424538932575,0.25376368998366267,0.36525988704565865,2.4350658168769024
2,5,-0.543720354,-0.970138991,False,7,0.206392838,1.688112422,True,0.11251698327102302,0.3987377277944131,0.4143088788465233,2.7620590825557887
2,5,-0.543720354,-0.970138991,False,8,0.215049256,-1.895657831,True,0.11381544602261931,-0.13882783151652217,0.17951914259183513,1.1967942363892374
2,5,-0.543720354,-0.970138991,False,9,-1.241130063,-1.688431885,True,-0.1046114605068858,-0.10774393838135927,0.15017427851436435,1.0011618169798326
2,6,1.207707879,0.721618875,True,1,1.589108478,-0.250605545,True,0.05721009212332472,-0.1458336687949091,0.1566539293951561,1.0443594878019231
2,6,1.207707879,0.721618875,True,2,-1.442917456,0.949914462,True,-0.39759381604895816,0.03424433941074773,0.3990658057790109,2.6604385994770743
2,6,1.207707879,0.721618875,True,3,-0.047657693,0.015124297,False,-0.18830484328256192,-0.10597419091103584,0.21607693801726938,1.440512862874291
2,6,1.207707879,0.721618875,True,4,1.781872811,-1.144961551,True,0.08612474322228968,-0.2799870750256863,0.29293383822382935,1.9528921772245662
2,6,1.207707879,0.721618875,True,5,-0.543720354,-0.970138991,False,-0.26271424538932575,-0.25376368998366267,0.36525988704565865,2.4350658168769024
2,6,1.207707879,0.721618875,True,7,0.206392838,1.688112422,True,-0.15019726211830273,0.14497403781075044,0.20875030344166456,1.3916686343111542
2,6,1.207707879,0.721618875,True,8,0.215049256,-1.895657831,True,-0.14889879936670644,-0.39259152150018484,0.41987969134822034,2.799197831091341
2,7,0.206392838,1.688112422,True,1,1.589108478,-0.250605545,True,0.20740735424162746,-0.2908077066056596,0.3571931309736447,2.3812874452004364
2,7,0.206392838,1.688112422,True,2,-1.442917456,0.949914462,True,-0.2473965539306554,-0.11072969840000271,0.2710463447540277,1.8069755598907606
2,7,0.206392838,1.688112422,True,3,-0.047657693,0.015124297,False,-0.03810758116425916,-0.25094822872178624,0.25382513910326643,1.6921675267810798
2,7,0.206392838,1.688112422,True,5,-0.543720354,-0.970138991,False,-0.11251698327102302,-0.3987377277944131,0.4143088788465233,2.7620590825557887
2,7,0.206392838,1.688112422,True,6,1.207707879,0.721618875,True,0.15019726211830273,-0.14497403781075044,0.20875030344166456,1.3916686343111542
2,8,0.215049256,-1.895657831,True,0,-2.225632237,-0.220438176,True,-0.3661022384975953,0.25128295823508723,0.4440427616033469,2.9602849597244902
2,8,0.215049256,-1.895657831,True,1,1.589108478,-0.250605545,True,0.2061088914900312,0.24675785270527573,0.3215125394490361,2.1434168444885078
2,8,0.215049256,-1.895657831,True,3,-0.047657693,0.015124297,False,-0.03940604391585544,0.286617330589149,0.2893135504796619,1.9287569265558315
2,8,0.215049256,-1.895657831,True,4,1.781872811,-1.144961551,True,0.23502354258899616,0.11260444647449852,0.26060665175108233,1.7373776093033653
2,8,0.215049256,-1.895657831,True,5,-0.543720354,-0.970138991,False,-0.11381544602261931,0.13882783151652217,0.17951914259183513,1.1967942363892374
2,8,0.215049256,-1.895657831,True,6,1.207707879,0.721618875,True,0.14889879936670644,0.39259152150018484,0.41987969134822034,2.799197831091341
2,8,0.215049256,-1.895657831,True,9,-1.241130063,-1.688431885,True,-0.21842690652950508,0.031083893135162907,0.22062756380037235,1.4708503668894732
2,9,-1.241130063,-1.688431885,True,0,-2.225632237,-0.220438176,True,-0.14767533196809027,0.22019906509992435,0.2651332343233613,1.7675548252527566
2,9,-1.241130063,-1.688431885,True,2,-1.442917456,0.949914462,True,-0.030268110152746594,0.39575196777576965,0.39690777076118405,2.6460516999299126
2,9,-1.241130063,-1.688431885,True,3,-0.047657693,0.015124297,False,0.17902086261364963,0.2555334374539861,0.3120028956724367,2.0800192218303737
2,9,-1.241130063,-1.688431885,True,5,-0.543720354,-0.970138991,False,0.1046114605068858,0.10774393838135927,0.15017427851436435,1.0011618169798326
2,9,-1.241130063,-1.688431885,True,8,0.215049256,-1.895657831,True,0.21842690652950508,-0.031083893135162907,0.22062756380037235,1.4708503668894732
3,0,-2.271962448,-0.239240081,True,2,-1.451733963,0.999131017,True,0.12303427763894277,0.18575567208126695,0.22280620095612158,1.4853746140173263
3,0,-2.271962448,-0.239240081,True,3,-0.087210397,0.045711609,False,0.32771282067213703,0.04274275519844442,0.330488480820198,2.2032564512517747
3,0,-2.271962448,-0.239240081,True,5,-0.550449113,-0.920593821,False,0.2582270105110191,-0.10220306506118478,0.2777168620472274,1.8514456734116749
3,0,-2.271962448,-0.239240081,True,9,-1.280970726,-1.718643168,True,0.14864876420677095,-0.22191047186792956,0.2670968225659889,1.7806454130167677
3,1,1.637504411,-0.238042355,True,3,-0.087210397,0.045711609,False,-0.2587072314801014,0.042563096291305426,0.2621851421915469,1.7479008784883057
3,1,1.637504411,-0.238042355,True,4,1.803294159,-1.190140372,True,0.02486846318818389,-0.14281470822494638,0.1449637242440971,0.9664247898917098
3,1,1.637504411,-0.238042355,True,5,-0.550449113,-0.920593821,False,-0.32819304164121926,-0.10238272396832376,0.3437919352586518,2.291946143983922
3,1,1.637504411,-0.238042355,True,6,1.236674246,0.762373625,True,-0.06012452713913398,0.15006240296294393,0.16165915856120686,1.0777276809163288
3,1,1.637504411,-0.238042355,True,7,0.193238656,1.736351074,True,-0.21663987185849473,0.2961590261183019,0.3669373282049757,2.446248757494646
3,1,1.637504411,-0.238042355,True,8,0.249136851,-1.932237005,True,-0.20825514227531552,-0.254129207598187,0.3285602812857853,2.1904017881998215
3,2,-1.451733963,0.999131017,True,0,-2.271962448,-0.239240081,True,-0.12303427763894277,-0.18575567208126695,0.22280620095612158,1.4853746140173263
3,2,-1.451733963,0.999131017,True,3,-0.087210397,0.045711609,False,0.20467854303319424,-0.1430129168828225,0.24969181078586508,1.6646120057600289
3,2,-1.451733963,0.999131017,True,5,-0.550449113,-0.920593821,False,0.1351927328720763,-0.28795873714245174,0.3181152453405781,2.120768217998763
3,2,-1.451733963,0.999131017,True,6,1.236674246,0.762373625,True,0.40326124737416164,-0.03551361021118401,0.40482199809792535,2.698813213411634
3,2,-1.451733963,0.999131017,True,7,0.193238656,1.736351074,True,0.24674590265480084,0.11058301294417398,0.2703925724363445,1.8026170779460629
3,2,-1.451733963,0.999131017,True,9,-1.280970726,-1.718643168,True,0.025614486567828186,-0.4076661439491965,0.40847005623979393,2.723133600057686
3,3,-0.087210397,0.045711609,False,0,-2.271962448,-0.239240081,True,-0.32771282067213703,-0.04274275519844442,0.330488480820198,2.2032564512517747
3,3,-0.087210397,0.045711609,False,1,1.637504411,-0.238042355,True,0.2587072314801014,-0.042563096291305426,0.2621851421915469,1.7479008784883057
3,3,-0.087210397,0.045711609,False,2,-1.451733963,0.999131017,True,-0.20467854303319424,0.1430129168828225,0.24969181078586508,1.6646120057600289
3,3,-0.087210397,0.045711609,False,4,1.803294159,-1.190140372,True,0.28357569466828525,-0.18537780451625183,0.33879212655235397,2.258614087266433
3,3,-0.087210397,0.045711609,False,5,-0.550449113,-0.920593821,False,-0.0694858101611179,-0.14494582025962918,0.16074068752025308,1.0716045408866153
3,3,-0.087210397,0.045711609,False,6,1.236674246,0.762373625,True,0.1985827043409674,0.1074993066716385,0.2258122923984765,1.5054152228366835
3,3,-0.087210397,0.045711609,False,7,0.193238656,1.736351074,True,0.04206735962160662,0.25359592982699647,0.25706139027546027,1.713742533738392
3,3,-0.087210397,0.045711609,False,8,0.249136851,-1.932237005,True,0.05045208920478582,-0.29669230388949247,0.3009513855963827,2.0063424909176635
3,3,-0.087210397,0.045711609,False,9,-1.280970726,-1.718643168,True,-0.17906405646536605,-0.264653227066374,0.31953914770255853,2.1302609000347608
3,4,1.803294159,-1.190140372,True,1,1.637504411,-0.238042355,True,-0.02486846318818389,0.14281470822494638,0.1449637242440971,0.9664247898917098
3,4,1.803294159,-1.190140372,True,3,-0.087210397,0.045711609,False,-0.28357569466828525,0.18537780451625183,0.33879212655235397,2.258614087266433
3,4,1.803294159,-1.190140372,True,5,-0.550449113,-0.920593821,False,-0.3530615048294032,0.04043198425662263,0.355369063852399,2.369126998208678
3,4,1.803294159,-1.190140372,True,6,1.236674246,0.762373625,True,-0.08499299032731787,0.29287711118789034,0.30496034277024187,2.033068871014714
3,4,1.803294159,-1.190140372,True,8,0.249136851,-1.932237005,True,-0.23312360546349942,-0.11131449937324063,0.2583360857391327,1.722240503158529
3,5,-0.550449113,-0.920593821,False,0,-2.271962448,-0.239240081,True,-0.2582270105110191,0.10220306506118478,0.2777168620472274,1.8514456734116749
3,5,-0.550449113,-0.920593821,False,1,1.637504411,-0.238042355,True,0.32819304164121926,0.10238272396832376,0.3437919352586518,2.291946143983922
3,5,-0.550449113,-0.920593821,False,2,-1.451733963,0.999131017,True,-0.1351927328720763,0.28795873714245174,0.3181152453405781,2.120768217998763
3,5,-0.550449113,-0.920593821,False,3,-0.087210397,0.045711609,False,0.0694858101611179,0.14494582025962918,0.16074068752025308,1.0716045408866153
3,5,-0.550449113,-0.920593821,False,4,1.803294159,-1.190140372,True,0.3530615048294032,-0.04043198425662263,0.355369063852399,2.369126998208678
3,5,-0.550449113,-0.920593821,False,6,1.236674246,0.762373625,True,0.2680685145020853,0.2524451269312677,0.3682244839479018,2.45482979543984
3,5,-0.550449113,-0.920593821,False,7,0.193238656,1.736351074,True,0.11155316978272453,0.3985417500866257,0.413859440209697,2.7590628250960068
3,5,-0.550449113,-0.920593821,False,8,0.249136851,-1.932237005,True,0.11993789936590374,-0.15174648362986326,0.19342206440407467,1.2894803781211512
3,5,-0.550449113,-0.920593821,False,9,-1.280970726,-1.718643168,True,-0.10957824630424813,-0.1197074068067448,0.16228756978742997,1.0819170889246774
3,6,1.236674246,0.762373625,True,1,1.637504411,-0.238042355,True,0.06012452713913398,-0.15006240296294393,0.16165915856120686,1.0777276809163288
3,6,1.236674246,0.762373625,True,2,-1.451733963,0.999131017,True,-0.40326124737416164,0.03551361021118401,0.40482199809792535,2.698813213411634
3,6,1.236674246,0.762373625,True,3,-0.087210397,0.045711609,False,-0.1985827043409674,-0.1074993066716385,0.2258122923984765,1.5054152228366835
3,6,1.236674246,0.762373625,True,4,1.803294159,-1.190140372,True,0.08499299032731787,-0.29287711118789034,0.30496034277024187,2.033068871014714
3,6,1.236674246,0.762373625,True,5,-0.550449113,-0.920593821,False,-0.2680685145020853,-0.2524451269312677,0.3682244839479018,2.45482979543984
3,6,1.236674246,0.762373625,True,7,0.193238656,1.736351074,True,-0.1565153447193608,0.14609662315535799,0.21410575991789435,1.4273716760673079
3,6,1.236674246,0.762373625,True,8,0.249136851,-1.932237005,True,-0.14813061513618156,-0.40419161056113095,0.4304805886316182,2.869870476839048
3,7,0.193238656,1.736351074,True,1,1.637504411,-0.238042355,True,0.21663987185849473,-0.2961590261183019,0.3669373282049757,2.446248757494646
3,7,0.193238656,1.736351074,True,2,-1.451733963,0.999131017,True,-0.24674590265480084,-0.11058301294417398,0.2703925724363445,1.8026170779460629
3,7,0.193238656,1.736351074,True,3,-0.087210397,0.045711609,False,-0.04206735962160662,-0.25359592982699647,0.25706139027546027,1.713742533738392
3,7,0.193238656,1.736351074,True,5,-0.550449113,-0.920593821,False,-0.11155316978272453,-0.3985417500866257,0.413859440209697,2.7590628250960068
3,7,0.193238656,1.736351074,True,6,1.236674246,0.762373625,True,0.1565153447193608,-0.14609662315535799,0.21410575991789435,1.4273716760673079
3,8,0.249136851,-1.932237005,True,1,1.637504411,-0.238042355,True,0.20825514227531552,0.254129207598187,0.3285602812857853,2.1904017881998215
3,8,0.249136851,-1.932237005,True,3,-0.087210397,0.045711609,False,-0.05045208920478582,0.29669230388949247,0.3009513855963827,2.0063424909176635
3,8,0.249136851,-1.932237005,True,4,1.803294159,-1.190140372,True,0.23312360546349942,0.11131449937324063,0.2583360857391327,1.722240503158529
3,8,0.249136851,-1.932237005,True,5,-0.550449113,-0.920593821,False,-0.11993789936590374,0.15174648362986326,0.19342206440407467,1.2894803781211512
